month,issue_date,candidate,mae,rmse,bias,mae_h1_24,mae_h25_48,n
2025-10,2025-10-31,hist_gradient_boosting,0.16909607469360968,0.20270202747670718,-0.10245220611703476,0.15087064679470982,0.1873215025925096,96
2025-10,2025-10-01,catboost,0.26478554589932596,0.38545225519175713,-0.18323604918710845,0.09246371081039138,0.4371073809882606,96
2025-10,2025-10-02,catboost,0.271529986648958,0.38582018670533713,-0.2672208060531218,0.33510910153722895,0.10198568028023564,66
2025-10,2025-10-03,catboost,0.10627289701398313,0.1610876388708145,-0.095630110200498,0.10627289701398313,,18
2025-10,2025-10-04,catboost,0.16524766790258114,0.21515372496053456,-0.012850582051454259,,0.16524766790258114,22
2025-10,2025-10-05,catboost,0.0930439102768042,0.14373660653506018,-0.041089890003380404,0.1607443157556985,0.06066545548255041,68
2025-10,2025-10-06,catboost,0.09422527598454372,0.15889021466736647,-0.08857326397403001,0.07976021224687116,0.10808762873314663,94
2025-10,2025-10-07,catboost,0.0871569043231923,0.13229617548954306,-0.0514860800265223,0.10611598874137117,0.06819781990501346,96
2025-10,2025-10-08,catboost,0.045976149722926955,0.0643445305908278,-0.03216947982501441,0.05927269891705169,0.03267960052880222,96
2025-10,2025-10-09,catboost,0.04600792909988053,0.0702263392227456,-0.03778203248734928,0.044674590679604824,0.047341267520156244,96
2025-10,2025-10-10,catboost,0.05945511667494344,0.11628126523831321,-0.028191305797310783,0.0321084642371958,0.08680176911269104,96
2025-10,2025-10-11,catboost,0.1028576553428006,0.1671132805486387,-0.08439616712650704,0.07138313812431939,0.13433217256128183,96
2025-10,2025-10-12,catboost,0.1975171713223598,0.25823762202941714,-0.08127201214419087,0.14424929724620364,0.250785045398516,96
2025-10,2025-10-13,catboost,0.192758886074051,0.23618705545197427,-0.057117083011651824,0.18732252902478772,0.19819524312331435,96
2025-10,2025-10-14,catboost,0.13611175006510157,0.19060298555082178,-0.036370849738809066,0.17207534321436466,0.10014815691583852,96
2025-10,2025-10-15,catboost,0.1102277326665841,0.1644564786936356,0.0501626792720011,0.09522345316752683,0.1252320121656414,96
2025-10,2025-10-16,catboost,0.09181167163463529,0.1308988541907711,0.045617492349134814,0.1030255691102538,0.0805977741590168,96
2025-10,2025-10-17,catboost,0.08176294802780344,0.12925795190138178,0.07591329249530716,0.05471694098614353,0.1088089550694634,96
2025-10,2025-10-18,catboost,0.10689122169779623,0.18409964410128632,-0.033617439775274226,0.03410507880035413,0.17967736459523834,96
2025-10,2025-10-19,catboost,0.18737883455802107,0.2648465577033729,0.026690131546791302,0.18775330798168596,0.18700436113435623,96
2025-10,2025-10-20,catboost,0.08977002273737306,0.12954435564309502,0.02678195017360419,0.04585038078951351,0.1336896646852326,96
2025-10,2025-10-21,catboost,0.061929919575949365,0.08909570734103331,0.009376450000559212,0.08662657134200573,0.037233267809893,96
2025-10,2025-10-22,catboost,0.057078530738195576,0.10227044391153985,-0.013261314478042754,0.0389000970494616,0.07525696442692954,96
2025-10,2025-10-23,catboost,0.07658421039309372,0.09853333478086704,-0.03316004632217522,0.06280159411894329,0.09036682666724416,96
2025-10,2025-10-24,catboost,0.14631161131657003,0.17857679768261753,-0.05892669426141125,0.12023106106843699,0.17239216156470313,96
2025-10,2025-10-25,catboost,0.11952933949038935,0.17129497296278476,0.004026326171108551,0.1833132423936256,0.055745436587153106,96
2025-10,2025-10-26,catboost,0.1441298937866627,0.25122119495624823,0.07092194420937196,0.06037110437522356,0.22788868319810182,96
2025-10,2025-10-27,catboost,0.15618421844746522,0.23104159896450838,0.0851329847558973,0.17139157388700257,0.14097686300792783,96
2025-10,2025-10-28,catboost,0.1369717098833963,0.17032618419262915,0.04469651721917236,0.11177326523387926,0.1621701545329133,96
2025-10,2025-10-29,catboost,0.17020895056261187,0.210602304972803,0.06988841748168262,0.15113815654706872,0.18927974457815497,96
2025-10,2025-10-30,catboost,0.1088385349739408,0.14528815267740794,0.003994740489096181,0.09754191695884191,0.1201351529890397,96
2025-10,2025-10-31,catboost,0.13047171405379088,0.17616029631841285,-0.09791038326558331,0.1257101169008353,0.13523331120674642,96
2025-10,2025-10-01,mlp,0.23156470884803523,0.3188188639756511,-0.11299946375842111,0.11556208696394747,0.347567330732123,96
2025-10,2025-10-02,mlp,0.18860018662918746,0.28370418955972265,-0.13850571508494194,0.2314533124011308,0.07432518457067178,66
2025-10,2025-10-03,mlp,0.09150371980854674,0.11990277241335842,-0.0271780408907078,0.09150371980854674,,18
2025-10,2025-10-04,mlp,0.16428400243720567,0.2110836849579572,-0.037148446944305864,,0.16428400243720567,22
2025-10,2025-10-05,mlp,0.12932162327220165,0.15624612195904583,0.042468562256957075,0.14731674241610512,0.12071526194250862,68
2025-10,2025-10-06,mlp,0.10742844448755567,0.13303402657883692,0.022738238543291787,0.09204582870090876,0.12217011794975896,94
2025-10,2025-10-07,mlp,0.11677731840813405,0.14817825774323143,0.0003653135040933379,0.13219250760342668,0.10136212921284139,96
2025-10,2025-10-08,mlp,0.09227818366906167,0.11359894076051147,0.03285271567006013,0.10009536196685476,0.08446100537126859,96
2025-10,2025-10-09,mlp,0.08392557923778532,0.1045913133990523,0.019360888473400548,0.05343096526114627,0.11442019321442437,96
2025-10,2025-10-10,mlp,0.12255077049440984,0.15766638359640822,0.04961792675980792,0.07375645715485103,0.1713450838339686,96
2025-10,2025-10-11,mlp,0.14858627293226223,0.1836609631855973,0.03202545947420075,0.15315510162218382,0.14401744424234061,96
2025-10,2025-10-12,mlp,0.2169469266521199,0.2744005728384634,-0.1250071809088115,0.12423424699834877,0.309659606305891,96
2025-10,2025-10-13,mlp,0.2620601805636796,0.2962958430380017,-0.212930096628555,0.2681664441412373,0.2559539169861218,96
2025-10,2025-10-14,mlp,0.16321066618442423,0.19311121304607037,-0.11638581216137019,0.21709204895816506,0.10932928341068342,96
2025-10,2025-10-15,mlp,0.11548439803335316,0.15827336350175059,0.03578671532835139,0.08333323080664899,0.1476355652600573,96
2025-10,2025-10-16,mlp,0.1779020507302144,0.2167198195061973,0.14336500797562787,0.11089403374699876,0.24491006771343007,96
2025-10,2025-10-17,mlp,0.13025842483778097,0.1496561112034402,0.1295994688756563,0.1252475307545107,0.1352693189210513,96
2025-10,2025-10-18,mlp,0.12061684789975279,0.18822141057817315,0.013082041034288268,0.0541829021979745,0.18705079360153107,96
2025-10,2025-10-19,mlp,0.2120099753949087,0.27492987107803185,0.08521364018447149,0.17911608314570962,0.24490386764410776,96
2025-10,2025-10-20,mlp,0.12764140172750146,0.17097240371122271,0.07989770537614325,0.05111568401978286,0.20416711943522006,96
2025-10,2025-10-21,mlp,0.10195880525189978,0.12509637260667575,0.06202232662115729,0.12198075520370154,0.08193685530009807,96
2025-10,2025-10-22,mlp,0.07748237875481012,0.11905885153314477,0.02374772012209762,0.05209637533990653,0.10286838216971372,96
2025-10,2025-10-23,mlp,0.11522156321759065,0.14993357858485945,-0.08575237113487379,0.0631859972732806,0.16725712916190072,96
2025-10,2025-10-24,mlp,0.14482438616457308,0.18503491403085023,-0.07298648286143711,0.1733344397185966,0.11631433261054962,96
2025-10,2025-10-25,mlp,0.13286804335888147,0.1587315370922245,0.07030809988227325,0.1297717969880695,0.13596428972969343,96
2025-10,2025-10-26,mlp,0.15072082887206228,0.20372512602029105,0.11062669267683782,0.09620759002507463,0.20523406771904992,96
2025-10,2025-10-27,mlp,0.2014486019871449,0.2463041948578365,0.15550167915818883,0.19162463969585752,0.21127256427843225,96
2025-10,2025-10-28,mlp,0.13761617451089095,0.15882349740618482,0.0734321998088185,0.14954853072394445,0.1256838182978375,96
2025-10,2025-10-29,mlp,0.14198931762909225,0.1812345458071571,0.06317593318387221,0.11478432212548144,0.16919431313270308,96
2025-10,2025-10-30,mlp,0.13394637472962792,0.16603721513422848,0.03620031294024944,0.10349679022081626,0.1643959592384396,96
2025-10,2025-10-31,mlp,0.16579120304769354,0.20180511325856318,-0.09942792926195032,0.15074675287326741,0.1808356532221196,96
2025-10,2025-10-01,incumbent,0.26270340202702175,0.3843647056687535,-0.18076416042665755,0.09356900802954198,0.4318377960245015,96
2025-10,2025-10-02,incumbent,0.2757254327613691,0.3982221926732823,-0.27526440769017985,0.34057862391008853,0.10278358969811706,66
2025-10,2025-10-03,incumbent,0.1055189793151067,0.16078011878246623,-0.09501480699380285,0.1055189793151067,,18
2025-10,2025-10-04,incumbent,0.17697953600808589,0.2167548095258949,-0.04619785694754853,,0.17697953600808589,22
2025-10,2025-10-05,incumbent,0.098256302654463,0.14187089894030844,-0.05477893685063306,0.16489191338989398,0.06638709752012645,68
2025-10,2025-10-06,incumbent,0.09380693689936288,0.15754477626430693,-0.08654699572943733,0.07842587490641344,0.1085471213092728,94
2025-10,2025-10-07,incumbent,0.08578865760655728,0.13356183648903622,-0.057214092854933174,0.10086556891883686,0.07071174629427772,96
2025-10,2025-10-08,incumbent,0.04975842468696024,0.06971399115644687,-0.033198897426668865,0.062393666427319576,0.037123182946600906,96
2025-10,2025-10-09,incumbent,0.04680344248800113,0.07298203159376646,-0.04033449878543569,0.04241497134166907,0.0511919136343332,96
2025-10,2025-10-10,incumbent,0.0626869253641727,0.12247580875401576,-0.02731619210738466,0.033626620988366995,0.0917472297399784,96
2025-10,2025-10-11,incumbent,0.1005094370715317,0.15869572369185925,-0.06922916778936229,0.07945512526369823,0.12156374887936518,96
2025-10,2025-10-12,incumbent,0.19507590805887287,0.25497096757392523,-0.0641128687062585,0.13456586341454171,0.25558595270320406,96
2025-10,2025-10-13,incumbent,0.1841356975326056,0.2248829753119728,-0.05223542088554874,0.1890178504771979,0.17925354458801337,96
2025-10,2025-10-14,incumbent,0.12398747645596504,0.1752558565916794,-0.023564117565153756,0.1582685627557356,0.08970639015619453,96
2025-10,2025-10-15,incumbent,0.11906467705674907,0.17091464068746653,0.06619762408763216,0.10283532319773131,0.13529403091576683,96
2025-10,2025-10-16,incumbent,0.08955328485929165,0.1291012165924914,0.052850870428296094,0.10120229048436384,0.07790427923421946,96
2025-10,2025-10-17,incumbent,0.07825219978594379,0.12248822696056161,0.07168816967774894,0.053161495013115255,0.10334290455877233,96
2025-10,2025-10-18,incumbent,0.10686543846267627,0.18584521337483714,-0.034650713783727194,0.03125374567731789,0.18247713124803464,96
2025-10,2025-10-19,incumbent,0.1885563204454149,0.2692890795726413,0.027072356105484186,0.18795753431830797,0.18915510657252188,96
2025-10,2025-10-20,incumbent,0.09095808418765457,0.1309964601293813,0.025659464482685804,0.04619585036867476,0.1357203180066344,96
2025-10,2025-10-21,incumbent,0.06453893108673875,0.09217292779729451,0.010729826162987463,0.08908179111350552,0.03999607105997197,96
2025-10,2025-10-22,incumbent,0.059908607157519556,0.10673743627965844,-0.015213699048702276,0.040605356477650095,0.079211857837389,96
2025-10,2025-10-23,incumbent,0.08035513116102487,0.10179678131520102,-0.03691302539431291,0.06492762880214362,0.09578263351990617,96
2025-10,2025-10-24,incumbent,0.15251886269411186,0.18255810815799772,-0.06442833484344261,0.12447587879446982,0.18056184659375388,96
2025-10,2025-10-25,incumbent,0.12516900718026794,0.17850232998668547,-0.0010374175794902513,0.19054007619138633,0.059797938169149516,96
2025-10,2025-10-26,incumbent,0.14879755003416648,0.2538652235513708,0.07485089222654512,0.06560517407965626,0.2319899259886767,96
2025-10,2025-10-27,incumbent,0.15165935843351008,0.22617779802773014,0.08122010799066427,0.1713448049229871,0.13197391194403305,96
2025-10,2025-10-28,incumbent,0.1334576664799464,0.16473901559040174,0.039397200291410486,0.10450003546126814,0.16241529749862463,96
2025-10,2025-10-29,incumbent,0.1682455525650084,0.2080098675773315,0.0763562562328383,0.1434852423588432,0.19300586277117357,96
2025-10,2025-10-30,incumbent,0.11012952620363459,0.14422020525354765,0.0040067839514910065,0.09612153555969682,0.12413751684757234,96
2025-10,2025-10-31,incumbent,0.14342947635381814,0.18989052891443953,-0.11373274377507929,0.1231572450924595,0.16370170761517677,96
2025-11,2025-11-01,naive,0.4411579133399867,0.5125877047213621,-0.3558838157019295,0.48316760229540917,0.39914822438456427,96
2025-11,2025-11-02,naive,0.30126736111111113,0.3710063371954477,-0.10902617681304061,0.39914822438456427,0.20338649783765797,96
2025-11,2025-11-03,naive,0.37727207564038584,0.4478240292105792,-0.21055395459081835,0.20338649783765797,0.5511576534431137,96
2025-11,2025-11-04,naive,0.5514078093812375,0.5934561884578413,-0.5271511768130406,0.5511576534431137,0.5516579653193613,96
2025-11,2025-11-05,naive,0.440945380073187,0.5055152214855136,-0.3591477045908184,0.5516579653193613,0.3302327948270127,96
2025-11,2025-11-06,naive,0.4051284774201596,0.4764520625271341,-0.3218560379241517,0.3302327948270127,0.48002416001330667,96
2025-11,2025-11-07,naive,0.4159986121506986,0.48981003878026547,-0.38143937125748506,0.48002416001330667,0.3519730642880905,96
2025-11,2025-11-08,naive,0.3256495706503659,0.39067079478457994,-0.17998103792415168,0.3519730642880905,0.2993260770126414,96
2025-11,2025-11-09,naive,0.24612650220392548,0.2920448178701371,-0.029894232368596146,0.2993260770126414,0.19292692739520959,96
2025-11,2025-11-10,naive,0.3277174037341983,0.4038760420330841,-0.18385256570192945,0.19292692739520959,0.46250788007318694,96
2025-11,2025-11-11,naive,0.38040941554391217,0.44177131203112174,-0.24069284347970724,0.46250788007318694,0.2983109510146374,96
2025-11,2025-11-12,naive,0.24070693508815702,0.28133943785895577,-0.006161593479707253,0.2983109510146374,0.18310291916167665,96
2025-11,2025-11-13,naive,0.18004431241683302,0.21535166711352774,0.04184187874251497,0.18310291916167665,0.17698570567198935,96
2025-11,2025-11-14,naive,0.1535144138805722,0.18418352080154185,-0.009894232368596137,0.17698570567198935,0.13004312208915503,96
2025-11,2025-11-15,naive,0.310338001081171,0.408754009447276,-0.21617895459081837,0.13004312208915503,0.49063288007318695,96
2025-11,2025-11-16,naive,0.3688675877411843,0.43243276889543225,-0.08506784347970726,0.49063288007318695,0.24710229540918163,96
2025-11,2025-11-17,naive,0.3775685140136394,0.4288081839133458,-0.12885256570192946,0.24710229540918163,0.5080347326180972,96
2025-11,2025-11-18,naive,0.37060748814870265,0.42721562341415625,-0.23062339903526277,0.5080347326180972,0.23318024367930804,96
2025-11,2025-11-19,naive,0.24307529732202263,0.25001972422935476,0.1482654898536261,0.23318024367930804,0.2529703509647372,96
2025-11,2025-11-20,naive,0.21017915211244179,0.2376907086151513,0.15107798985362608,0.2529703509647372,0.1673879532601464,96
2025-11,2025-11-21,naive,0.23882260479041917,0.29298357879045406,-0.0366997879241517,0.1673879532601464,0.31025725632069195,96
2025-11,2025-11-22,naive,0.359245181511976,0.4169227328571048,-0.192533121257485,0.31025725632069195,0.40823310670326013,96
2025-11,2025-11-23,naive,0.31372869885229543,0.37612974994337334,-0.05492895459081837,0.40823310670326013,0.21922429100133067,96
2025-11,2025-11-24,naive,0.303924801438789,0.3693476873176076,-0.0349636768130406,0.21922429100133067,0.3886253118762475,96
2025-11,2025-11-25,naive,0.5001703000249501,0.5602530695684936,-0.4169775657019295,0.3886253118762475,0.6117152881736527,96
2025-11,2025-11-26,naive,0.40712199559214907,0.48679013877541993,-0.2847727045908184,0.6117152881736527,0.20252870301064538,96
2025-11,2025-11-27,naive,0.21843884106786426,0.2437344045291694,0.13545298985362605,0.20252870301064538,0.23434897912508315,96
2025-11,2025-11-28,naive,0.22383327615602125,0.23232972863175289,0.22118215652029272,0.23434897912508315,0.2133175731869594,96
2025-11,2025-11-29,naive,0.22184187874251496,0.22931825408470818,0.22184187874251496,0.2133175731869594,0.23036618429807051,96
2025-11,2025-11-30,naive,0.31174046178476383,0.35563852829909676,0.01623423985362608,0.23036618429807051,0.3931147392714571,96
2025-11,2025-11-01,isotonic,0.21351874436575738,0.2528103407631507,-0.1484353645564729,0.20722231422623053,0.21981517450528423,96
2025-11,2025-11-02,isotonic,0.18173385616747526,0.22484593941003753,-0.04531819724803987,0.22343876899476747,0.14002894334018295,96
2025-11,2025-11-03,isotonic,0.17177058520340185,0.2140093427764152,0.026944463153973242,0.16043693730496497,0.18310423310183874,96
2025-11,2025-11-04,isotonic,0.18489307025284077,0.2419965984044753,0.03350733081315721,0.20798346009617688,0.1618026804095046,96
2025-11,2025-11-05,isotonic,0.21816442959763913,0.3041382417601471,-0.1408075974248242,0.12549733431886145,0.31083152487641685,96
2025-11,2025-11-06,isotonic,0.2759021825740486,0.32892437196852464,-0.22591164015248197,0.2917289115267221,0.26007545362137496,96
2025-11,2025-11-07,isotonic,0.2806994482673193,0.3357584509376412,-0.2486322200695643,0.25614692961568314,0.30525196691895545,96
2025-11,2025-11-08,isotonic,0.2795818724703901,0.3467981276401261,-0.19944952319111983,0.3360320762634135,0.22313166867736664,96
2025-11,2025-11-09,isotonic,0.16551895061072722,0.23533057917769679,-0.06592086380966655,0.21115981376470835,0.11987808745674604,96
2025-11,2025-11-10,isotonic,0.22676624478947724,0.2921672131429431,-0.1389730708267353,0.1403426280593442,0.3131898615196103,96
2025-11,2025-11-11,isotonic,0.25366391338974076,0.3164610226449895,-0.17076978395098483,0.32809977686327774,0.17922804991620378,96
2025-11,2025-11-12,isotonic,0.14898695861385136,0.20484307331524887,-0.03912024995514566,0.18577195880913402,0.11220195841856863,96
2025-11,2025-11-13,isotonic,0.1633650575700021,0.22604838633201835,-0.04824652332561565,0.1196411123587849,0.20708900278121933,96
2025-11,2025-11-14,isotonic,0.11369794664776235,0.13711020095508952,0.0031535868682325253,0.11146633569240098,0.11592955760312369,96
2025-11,2025-11-15,isotonic,0.17352953510525548,0.19290825326734534,-0.014757088482632208,0.128635872237246,0.21842319797326504,96
2025-11,2025-11-16,isotonic,0.24558555046623587,0.27067315734807773,0.11009724040235425,0.18347485468302005,0.3076962462494517,96
2025-11,2025-11-17,isotonic,0.23868162785385497,0.2672517975577274,0.04082841054770223,0.25402876885318654,0.2233344868545234,96
2025-11,2025-11-18,isotonic,0.2220349378297073,0.2675349753492815,-0.10497328364118623,0.2298393622141498,0.2142305134452648,96
2025-11,2025-11-19,isotonic,0.13447753132208393,0.16648438312428362,0.012359651881088085,0.17490501702186312,0.09405004562230472,96
2025-11,2025-11-20,isotonic,0.10241056131055443,0.14118585184230453,0.04364089294154911,0.07066973615954808,0.13415138646156077,96
2025-11,2025-11-21,isotonic,0.19981052557604753,0.2637939210329743,-0.05812085003668885,0.15909981901284376,0.24052123213925128,96
2025-11,2025-11-22,isotonic,0.20013769151365726,0.26310349014741324,-0.11371762958699268,0.21355007118500335,0.18672531184231114,96
2025-11,2025-11-23,isotonic,0.15564775519393118,0.21029827856016536,0.0024748339303907094,0.20529337730823385,0.10600213307962851,96
2025-11,2025-11-24,isotonic,0.12572066661020145,0.15238862797371455,0.06385941824697222,0.09852731898386548,0.15291401423653742,96
2025-11,2025-11-25,isotonic,0.19997538902827403,0.2466781419594299,-0.09182083754165254,0.17560411880457202,0.22434665925197603,96
2025-11,2025-11-26,isotonic,0.1873642448423679,0.2365034684214133,-0.11836959772896603,0.22568532270755712,0.14904316697717868,96
2025-11,2025-11-27,isotonic,0.13954371734631899,0.1630270668004433,0.033425193241003015,0.14722607916296643,0.13186135552967151,96
2025-11,2025-11-28,isotonic,0.12854465489178063,0.14629308570532773,0.1259647316118582,0.10514264291064408,0.1519466668729172,96
2025-11,2025-11-29,isotonic,0.10306080467082362,0.11792290141810705,0.10084742842183243,0.12580793015965305,0.08031367918199418,96
2025-11,2025-11-30,isotonic,0.1433037888638877,0.17355279058969952,0.01528186723287299,0.08735168645700699,0.19925589127076834,96
2025-11,2025-11-01,ridge,0.19970147627770443,0.23041719977049813,-0.1139097497928971,0.1935191981961392,0.20588375435926967,96
2025-11,2025-11-02,ridge,0.18052956305128862,0.20899216282859034,-0.014709537809043017,0.2050091650853618,0.15604996101721547,96
2025-11,2025-11-03,ridge,0.15414191785929857,0.2001656797028114,0.047487434795292334,0.16366399896181008,0.14461983675678705,96
2025-11,2025-11-04,ridge,0.15937641417461293,0.23755236934912854,0.10459841702178807,0.1761503801678483,0.14260244818137754,96
2025-11,2025-11-05,ridge,0.21218040025722004,0.2897520275329466,-0.06735376647676732,0.1254965633216927,0.29886423719274735,96
2025-11,2025-11-06,ridge,0.22547150926907514,0.2608278753875879,-0.1385670466676352,0.26447113067307987,0.1864718878650704,96
2025-11,2025-11-07,ridge,0.21555871152173933,0.26920584326514285,-0.15819276326521556,0.17299668971071677,0.2581207333327619,96
2025-11,2025-11-08,ridge,0.24776405872142251,0.3049997387521418,-0.14653514434774553,0.28055913951107936,0.2149689779317657,96
2025-11,2025-11-09,ridge,0.14674820313526293,0.20222924947397058,-0.03572284757473654,0.19169509392721384,0.10180131234331202,96
2025-11,2025-11-10,ridge,0.19227302508607877,0.23773251539672235,-0.09433654535640916,0.12758369481381623,0.2569623553583413,96
2025-11,2025-11-11,ridge,0.22097288407037405,0.26864203195083664,-0.11221025742470182,0.27567995448630617,0.16626581365444196,96
2025-11,2025-11-12,ridge,0.149639553366939,0.2002860592285925,-0.0154965876392175,0.15680357203826528,0.14247553469561272,96
2025-11,2025-11-13,ridge,0.18416829498033602,0.23690086462967294,-0.0419710869389317,0.14605390231333604,0.22228268764733597,96
2025-11,2025-11-14,ridge,0.12752208905672546,0.14980391363965267,0.05466530959068081,0.12542186099071828,0.12962231712273264,96
2025-11,2025-11-15,ridge,0.17470263769112318,0.19709615843724798,0.05271443578745542,0.15353699235486643,0.1958682830273799,96
2025-11,2025-11-16,ridge,0.2461872595102856,0.27893897501915205,0.15832790501165897,0.1580543655818065,0.33432015343876476,96
2025-11,2025-11-17,ridge,0.22695109666767413,0.2604444010570926,0.09307327428735528,0.2802019313880692,0.17370026194727903,96
2025-11,2025-11-18,ridge,0.1877168303530763,0.23064537802275886,-0.06445871704233473,0.1729819634603147,0.2024516972458379,96
2025-11,2025-11-19,ridge,0.10866861103318376,0.14424388954143924,-0.007815135985982545,0.1398028660318482,0.07753435603451934,96
2025-11,2025-11-20,ridge,0.08707335836552708,0.1384383000301736,0.035868631014424175,0.025193963716510965,0.14895275301454317,96
2025-11,2025-11-21,ridge,0.20360218450753578,0.26657678951284575,-0.03386785321392696,0.17326294356122507,0.23394142545384652,96
2025-11,2025-11-22,ridge,0.18545919856439044,0.24347079699904603,-0.07509241313543996,0.2131947855532275,0.15772361157555334,96
2025-11,2025-11-23,ridge,0.1296543885247108,0.18445806018081568,0.01525169603616739,0.17820771086714957,0.08110106618227204,96
2025-11,2025-11-24,ridge,0.12431467432396352,0.15963404794219757,0.06330236440200405,0.08326539273369193,0.1653639559142351,96
2025-11,2025-11-25,ridge,0.1570385338676045,0.21901710574408192,-0.01799809003488904,0.1874931172206423,0.1265839505145667,96
2025-11,2025-11-26,ridge,0.15065420660460407,0.2055232937430737,-0.07793535745192515,0.14825482255737138,0.1530535906518368,96
2025-11,2025-11-27,ridge,0.13833935722518442,0.16648346407958362,0.029141828118466107,0.15519110061897426,0.12148761383139456,96
2025-11,2025-11-28,ridge,0.1350270633402308,0.16025904799659202,0.13309936161762162,0.0905545311659981,0.17949959551446346,96
2025-11,2025-11-29,ridge,0.11024036542792374,0.1364306925604106,0.10800363000262754,0.14572572012112442,0.07475501073472308,96
2025-11,2025-11-30,ridge,0.1250048931119143,0.15749645117937552,0.03190842976693372,0.08216944519419378,0.16784034102963483,96
2025-11,2025-11-01,elastic_net,0.19856528636747148,0.22934083793309143,-0.11084401429845274,0.18903925780596956,0.20809131492897337,96
2025-11,2025-11-02,elastic_net,0.18140917226505845,0.21018183373814533,-0.013576038768376153,0.2070605205724226,0.15575782395769433,96
2025-11,2025-11-03,elastic_net,0.15458995469269482,0.20070457568975328,0.050240002085474134,0.16460469692174412,0.14457521246364555,96
2025-11,2025-11-04,elastic_net,0.15876230024728144,0.237539926023395,0.1033167779803112,0.17777612188704559,0.1397484786075173,96
2025-11,2025-11-05,elastic_net,0.2126714422832425,0.2922999458813108,-0.07465853837839824,0.12318025744948162,0.3021626271170033,96
2025-11,2025-11-06,elastic_net,0.23142232787035014,0.26805043202660894,-0.14958273794890212,0.2666268573386873,0.19621779840201306,96
2025-11,2025-11-07,elastic_net,0.2206336861363852,0.2724392432561983,-0.16523071368239242,0.18149477479551987,0.2597725974772505,96
2025-11,2025-11-08,elastic_net,0.24991355596067275,0.30683487581653623,-0.14707561385040432,0.2820174804984428,0.21780963142290263,96
2025-11,2025-11-09,elastic_net,0.14907404273030572,0.20430026936834259,-0.03534220778904712,0.1959445709212716,0.10220351453933983,96
2025-11,2025-11-10,elastic_net,0.19460945888027684,0.2405078539125137,-0.09557240431406862,0.12877881167883795,0.2604401060817158,96
2025-11,2025-11-11,elastic_net,0.22290306505680915,0.2699079822362927,-0.11199625251293215,0.27988239563263784,0.16592373448098058,96
2025-11,2025-11-12,elastic_net,0.15071781566852685,0.19995572609403833,-0.011378597705407308,0.15576028057149163,0.14567535076556207,96
2025-11,2025-11-13,elastic_net,0.18585855819100272,0.23613843167616552,-0.03508076322436687,0.15219407002663604,0.21952304635536937,96
2025-11,2025-11-14,elastic_net,0.13018516382560733,0.1520278096324392,0.059510609586302415,0.1283667163270349,0.1320036113241798,96
2025-11,2025-11-15,elastic_net,0.17777872612120607,0.20022904889037177,0.055667721065796934,0.157282226405401,0.19827522583701118,96
2025-11,2025-11-16,elastic_net,0.25161723681065246,0.28433884043447455,0.16295535517505502,0.16012427200056745,0.34311020162073746,96
2025-11,2025-11-17,elastic_net,0.23252508433361863,0.26591089700016796,0.09958986706822054,0.2909434039527199,0.1741067647145174,96
2025-11,2025-11-18,elastic_net,0.18798858928130527,0.22923204992338078,-0.057730710913155986,0.17267033886475092,0.20330683969785965,96
2025-11,2025-11-19,elastic_net,0.11175879989589316,0.14299269726501723,0.0024128990034936117,0.13667235101758077,0.08684524877420552,96
2025-11,2025-11-20,elastic_net,0.09208393319012981,0.1420494986963995,0.046578188451388856,0.03095538766414534,0.1532124787161143,96
2025-11,2025-11-21,elastic_net,0.20759573738370243,0.2668468390833819,-0.024493899287375564,0.18124322219393832,0.23394825257346652,96
2025-11,2025-11-22,elastic_net,0.18687984920340472,0.24134297228337412,-0.0686716289619682,0.21338458132089988,0.16037511708590957,96
2025-11,2025-11-23,elastic_net,0.13353007780850923,0.18542413825301052,0.021360730066345562,0.1807167686550163,0.08634338696200215,96
2025-11,2025-11-24,elastic_net,0.1296743959685359,0.1634034748552459,0.0737144387265432,0.0912383109694247,0.1681104809676471,96
2025-11,2025-11-25,elastic_net,0.15765346919035797,0.21936808993432083,-0.013569241011708984,0.19012785483142638,0.12517908354928955,96
2025-11,2025-11-26,elastic_net,0.14930366818610047,0.20376773469931544,-0.07242484885834202,0.14639192019943337,0.15221541617276757,96
2025-11,2025-11-27,elastic_net,0.14074233160113114,0.16766160600179839,0.037087732483258584,0.1548675043647292,0.1266171588375331,96
2025-11,2025-11-28,elastic_net,0.14043200091179753,0.16468079377585879,0.13891855373258918,0.09556770452286684,0.18529629730072816,96
2025-11,2025-11-29,elastic_net,0.11544291682712556,0.14077706776422053,0.11341508701301885,0.15242633597704394,0.07845949767720718,96
2025-11,2025-11-30,elastic_net,0.13001495118540016,0.16193032105415503,0.03488705232551589,0.08707912534393847,0.17295077702686187,96
2025-11,2025-11-01,random_forest,0.1603058668045132,0.1973161749365542,-0.0937044780410452,0.14626236792584182,0.17434936568318457,96
2025-11,2025-11-02,random_forest,0.1687843945601768,0.20057275345083828,-0.0012302893659098812,0.190358003853185,0.1472107852671686,96
2025-11,2025-11-03,random_forest,0.14534828960100393,0.19843787335890142,0.047082083302944645,0.15416813158894904,0.13652844761305885,96
2025-11,2025-11-04,random_forest,0.16537385144867334,0.26343976197510754,0.12811206435652298,0.1784800250348042,0.1522676778625425,96
